SPECTRUM - MS
E:\JOSH\2. RISOP PROJECT\1. MS-DIAL run\Neg\Neg_ML210_2XQC_4.raw
 FTMS - p ESI d Full ms2 838.5602@hcd30.00 [58.3962-875.9434] 
Scan #:5766 
RT: 11.91 
AV: 1 
Data points: 663
Mass,Intensity
269.25723920419,293.936889648438
269.259890933973,121.322700500488
269.263208758378,0
269.265860566507,0
269.26851241381,0
269.271164300288,0
277.198853839999,0
277.201623738099,0
277.204393677718,0
277.207163658854,0
277.20993368151,248.019927978516
277.212703745685,526.258972167969
277.215473851382,774.06884765625
277.218243998599,818.856872558594
277.22101418734,621.834716796875
277.223784417603,318.001953125
277.226557996226,0
277.229328309538,0
277.232098664376,0
277.234869060741,0
279.21238192362,0
279.215182056675,0
279.217982231853,0
279.220782449155,0
279.223582708581,112.390975952148
279.226383010133,341.400146484375
279.22918335381,714.813171386719
279.231983739615,991.519287109375
279.234784167547,956.783752441406
279.237584637608,636.183044433594
279.240385149799,269.964996337891
279.243189011363,0
279.245989607815,0
279.248790246399,0
279.251590927116,0
281.230944871614,0
281.233775424854,0
281.236606020828,0
281.239436659537,0
281.242267340982,196.385391235352
281.245098065164,495.274475097656
281.247928832083,724.133666992188
281.25075964174,708.615783691406
281.253590494136,468.452667236328
281.256421389273,187.694274902344
281.258742763185,0
281.261573743804,0
281.264404767166,0
281.267235833271,0
301.192883219034,0
301.19602043926,0
301.199157708503,0
301.202295026763,0
301.205432394042,67.1826477050781
301.208569810339,683.652404785156
301.211707275657,1711.62316894531
301.214844789995,2830.70922851563
301.217982353356,3182.0810546875
301.221119965741,2226.8154296875
301.224257627149,1202.9541015625
301.227395337583,378.808380126953
301.230533097043,116.923606872559
301.233544795388,0
301.236682652903,0
301.239820559449,0
301.242958515024,0
303.204308001392,0
303.207476702529,0
303.210645453339,0
303.213814253823,0
303.216983103982,43.6292915344238
303.220152003817,406.570892333984
303.223320953329,2452.64208984375
303.22648995252,8392.5546875
303.22965900139,14710.9794921875
303.232828099939,19389.38671875
303.235997248171,15268.0703125
303.239166446084,9022.7216796875
303.242335693681,3255.65063476563
303.245504990963,1106.69641113281
303.24867433793,514.966491699219
303.251843734583,343.989105224609
303.255013180924,107.027626037598
303.258595678687,0
303.261765224406,0
303.264934819815,0
303.268104464917,0
315.207265375821,0
315.210624079971,0
315.213982837804,0
315.217341649321,0
315.220700514525,149.980255126953
315.224059433415,758.918273925781
315.227418405994,1720.38269042969
315.230777432262,2758.51953125
315.23413651222,2960.1123046875
315.23749564587,2002.26477050781
315.240854833212,1042.41040039063
315.244214074248,300.311340332031
315.24757336898,33.9373779296875
315.25021637614,0
315.253575778265,0
315.256935234088,0
315.260294743611,0
329.21944612759,0
329.223031276101,0
329.226616483175,0
329.230201748813,0
329.233787073016,0
329.237372455785,280.354797363281
329.240957897123,1163.482421875
329.24454339703,2152.56982421875
329.248128955507,2985.49267578125
329.251714572556,2475.51733398438
329.255300248177,1470.76293945313
329.258885982374,561.594787597656
329.262471775145,160.780776977539
329.266662472703,0
329.270248382629,0
329.273834351135,0
329.277420378222,0
350.580532220308,0
350.584471887602,0
350.588411621305,0
350.592351421418,0
350.596291287943,200.958267211914
350.600231220881,382.408416748047
350.604171220234,482.635040283203
350.608111286003,422.821441650391
350.612051418189,243.135040283203
350.615973086168,0
350.619913351194,0
350.623853682643,0
350.627794080515,0
375.325683504874,0
375.330047562164,0
375.334411695569,0
375.33877590509,0
375.343140190729,180.474746704102
375.347504552488,353.995788574219
375.351868990368,448.473571777344
375.356233504371,391.632690429688
375.360598094499,228.653244018555
375.364945656221,0
375.369310398605,0
375.373675217118,0
375.378040111764,0
421.833574701256,0
421.838774541331,0
421.843974477551,0
421.84917450992,0
421.85437463844,154.782028198242
421.859574863114,336.838348388672
421.864775183943,432.796752929688
421.869975600931,371.290313720703
421.875176114079,200.850997924805
421.880322167951,0
421.885522873427,0
421.890723675071,0
421.895924572885,0
492.259036979444,0
492.265591926713,0
492.272147004912,0
492.278702214044,0
492.285257554113,0
492.291813025123,250.785079956055
492.298368627076,753.89208984375
492.304924359977,1305.8935546875
492.311480223828,1475.37963867188
492.318036218634,1007.71337890625
492.324592344398,520.657958984375
492.331148601122,159.704208374023
492.337705140283,0
492.344261658941,0
492.35081830857,0
492.357375089175,0
494.284167850609,0
494.290763289699,0
494.297358860797,0
494.303954563908,0
494.310550399036,238.817291259766
494.317146366184,430.860137939453
494.323742465355,521.709899902344
494.330338696554,451.128112792969
494.336935059782,274.749359130859
494.342501955831,0
494.349098583131,0
494.355695342473,0
494.362292233859,0
778.399832802055,0
778.412867009492,0
778.425901544316,0
778.438936406537,0
778.451971596167,155.136489868164
778.465007113216,404.755462646484
778.478042957695,502.080261230469
778.491079129615,1847.86413574219
778.504115628988,6929.23876953125
778.517152455823,15890.3642578125
778.530189610133,25626.63671875
778.543227091928,28124.650390625
778.556264901219,19244.52734375
778.569303038017,10138.8876953125
778.582341502333,3041.04809570313
778.595380294178,827.633422851563
778.608419413563,395.226837158203
778.621458860499,186.887832641602
778.634981676218,0
778.648021778289,0
778.661062207943,0
778.674102965192,0
779.470209075187,0
779.483270164762,0
779.496331582625,0
779.509393328785,0
779.522455403255,196.331390380859
779.535517806044,389.730316162109
779.548580537165,453.35546875
779.561643596627,348.048431396484
779.574706984443,171.330200195313
779.592507220448,0
779.605571265003,0
779.618635637943,0
779.631700339281,0
838.328953973464,0
838.343521918392,0
838.358090243054,0
838.372658947463,0
838.387228031631,188.223068237305
838.401797495573,653.061828613281
838.416367339302,1326.56262207031
838.43093756283,1994.54968261719
838.445508166171,1857.03051757813
838.460079149338,1114.46203613281
838.474650512344,430.333435058594
838.489222255203,21.9879207611084
838.503794377927,0
838.518366880531,0
838.532939763026,0
838.547513025426,0
884.780833887422,0
884.796629281245,0
884.812425098051,0
884.828221337855,0
