SPECTRUM - MS
D:\KP4_cells\20260221_Neg_FentonQC_PRM_1.raw
 FTMS - p ESI Full ms2 832.5345@hcd30.00 [57.9865-869.7972] 
Scan #:2230 
RT: 9.28 
AV: 1 
Data points: 642
Mass,Intensity
130.970273357256,0
130.971172922596,0
130.972072497203,0
130.972972081079,0
130.973871674223,167.952682495117
130.974771276635,295.301452636719
130.975670888316,351.356811523438
130.976570509266,298.087829589844
130.977470139484,172.166549682617
130.978378593998,0
130.979278242754,0
130.98017790078,0
130.981077568074,0
137.091428457298,0
137.092391818569,0
137.093355189995,0
137.094318571575,0
137.09528196331,226.66845703125
137.0962453652,346.139404296875
137.097208777245,366.871551513672
137.098172199445,273.178619384766
137.099135631801,128.994110107422
137.10011273373,0
137.101076186397,0
137.10203964922,0
137.103003122199,0
144.917829511361,0
144.918876535251,0
144.919923570487,0
144.920970617071,0
144.922017675003,213.167037963867
144.923064744282,339.944427490234
144.924111824908,381.575592041016
144.925158916883,306.203369140625
144.926206020206,162.826705932617
144.926770234154,0
144.927817360173,0
144.928864497542,0
144.929911646258,0
158.966155382753,0
158.967358292813,0
158.968561216526,0
158.969764153893,0
158.970967104914,39.3050231933594
158.97217006959,496.008911132813
158.973373047921,1231.99523925781
158.974576039906,2020.90405273438
158.975779045547,2153
158.976982064842,1445.17346191406
158.978185097794,754.481811523438
158.9793881444,260.494018554688
158.980591204663,102.40210723877
158.982286994572,0
158.983490082147,0
158.984693183379,0
158.985896298268,0
168.035278934657,0
168.036586233933,0
168.037893548464,0
168.039200878252,0
168.040508223297,198.874938964844
168.041815583598,357.06201171875
168.043122959157,419.553039550781
168.044430349973,329.560699462891
168.045737756046,153.704696655273
168.04702834378,0
168.048335780369,0
168.049643232216,0
168.050950699322,0
193.91744193758,0
193.919062628248,0
193.920683339233,0
193.922304070537,0
193.923924822159,147.058044433594
193.9255455941,302.932434082031
193.92716638636,401.451019287109
193.92878719894,370.327575683594
193.93040803184,233.371520996094
193.932047766926,0
193.933668640467,0
193.935289534328,0
193.936910448511,0
201.058292043725,0
201.060003074619,0
201.061714127355,0
201.063425201932,0
201.065136298352,88.6856842041016
201.066847416615,257.336120605469
201.068558556722,673.098510742188
201.070269718671,1045.654296875
201.071980902465,1053.96948242188
201.073692108104,675.275329589844
201.075403335587,318.94677734375
201.077114584915,119.044830322266
201.078625140823,0
201.080336433843,0
201.082047748708,0
201.083759085421,0
202.064511664355,0
202.066235558514,0
202.067959474734,0
202.069683413015,0
202.071407373358,0
202.073131355764,0
202.074855360231,0
202.076579386762,0
202.078303435356,0
202.080027506013,0
202.081751598735,0
202.083475713521,0
202.085199850371,0
202.086924009287,0
202.088648190268,0
202.090575802257,694.391235351563
202.09230002737,59.0116691589355
202.094026619388,0
202.095750888635,0
202.097475179949,0
202.099199493331,0
202.965863501963,0
202.967598941075,0
202.969334402446,0
202.971069886075,0
202.972805391962,179.249374389648
202.97454092011,382.081085205078
202.976276470517,558.751525878906
202.978012043184,582.180480957031
202.979747638111,435.336791992188
202.981483255299,221.829483032227
202.983858480585,0
202.985594142296,0
202.98732982627,0
202.989065532505,0
203.070668844564,0
203.072405619841,0
203.0741424174,0
203.075879237241,0
203.077616079363,0
203.079352943767,0
203.081089830454,0
203.082826739424,0
203.084563670678,0
203.086300624214,0
203.088037600036,0
203.089774598141,0
203.091511618531,0
203.093248661207,0
203.094985726168,0
203.096064640767,0
203.097801750301,0
203.099538882121,0
203.101276036229,0
209.106333723724,0
209.108148511348,0
209.109963322597,0
209.111778157472,0
209.113593015973,134.640960693359
209.115407898101,311.798980712891
209.117222803856,469.254608154297
209.119037733238,496.719390869141
209.120852686248,368.939147949219
209.122667662886,175.620101928711
209.124482073917,0
209.126297097813,0
209.128112145338,0
209.129927216493,0
224.05839558644,0
224.060408462628,0
224.062421365942,0
224.064434296381,0
224.066447253945,223.604248046875
224.068460238636,376.132751464844
224.070473250454,417.36376953125
224.072486289399,310.100189208984
224.074499355471,140.221054077148
224.076520508105,0
224.078533628435,0
224.080546775894,0
