SPECTRUM - MS
E:\JOSH\2. RISOP PROJECT\1. MS-DIAL run\Neg\Neg_ML210_270min_2.raw
 FTMS - p ESI d Full ms2 752.5228@hcd30.00 [52.5457-788.1853] 
Scan #:6321 
RT: 13.02 
AV: 1 
Data points: 635
Mass,Intensity
140.487962274325,0
140.488961660069,0
141.151896156241,0
141.152902634902,0
141.153909124328,0
141.154915624519,0
141.155922135476,182.287506103516
141.156928657198,340.02392578125
141.157935189686,407.137542724609
141.15894173294,325.352020263672
141.15994828696,155.246215820313
141.160962402385,0
141.161968977937,0
141.162975564256,0
141.163982161341,0
147.393411978629,0
147.39448594757,0
147.395559928249,0
147.396633920666,0
147.397707924822,185.287811279297
147.398781940716,328.262664794922
147.39985596835,402.630706787109
147.400930007722,373.481781005859
147.402004058833,267.817291259766
147.403077345136,0
147.404151419726,0
147.405225506056,0
147.406299604126,0
158.967311508303,0
158.968514427947,0
158.969717361244,0
158.970920308196,0
158.972123268802,185.021240234375
158.973326243063,492.129425048828
158.974529230979,982.927001953125
158.975732232549,1370.52172851563
158.976935247775,1068.552734375
158.978138276657,575.783630371094
158.979341319194,177.82209777832
158.980539672382,0
158.981742742231,0
158.982945825736,0
158.984148922898,0
165.998345986214,0
165.99962958907,0
166.000913206815,0
166.002196839449,0
166.003480486971,240.517623901367
166.004764149383,398.891693115234
166.006047826684,477.813018798828
166.007331518876,435.096740722656
166.008615225956,297.746185302734
166.009905365788,0
166.011189102649,0
166.012472854401,0
166.013756621044,0
168.033403194357,0
168.034710473954,0
168.036017768807,0
168.037325078916,0
168.038632404281,132.708160400391
168.039939744903,262.355438232422
168.041247100782,659.265563964844
168.042554471917,1088.31335449219
168.04386185831,1140.32092285156
168.045169259961,750.018005371094
168.046476676869,290.019927978516
168.047784109035,100.48974609375
168.049091832072,0
168.050399294755,0
168.051706772696,0
168.053014265897,0
188.281192804909,0
188.282743355065,0
188.284293924375,0
188.285844512839,0
188.287395120458,199.714569091797
188.288945747232,383.354949951172
188.290496393161,461.587646484375
188.292047058245,358.587036132813
188.293597742486,154.930267333984
188.295136914072,0
188.296687636625,0
188.298238378335,0
188.299789139202,0
196.02613690864,0
196.027784109428,0
196.029431330979,0
196.031078573293,0
196.032725836369,13.3029127120972
196.034373120208,501.018524169922
196.036020424811,1117.58374023438
196.037667750178,1747.70092773438
196.03931509631,1646.78173828125
196.040962463205,1041.53723144531
196.042609850866,491.792724609375
196.044257259293,107.599876403809
196.04589473026,0
196.047542180218,0
196.049189650942,0
196.050837142433,0
205.18368728586,0
205.185451250936,0
205.187215238759,0
205.188979249329,0
205.190743282648,209.536285400391
205.192507338716,567.637573242188
205.194271417532,1106.42810058594
205.196035519097,1621.13488769531
205.197799643413,1479.11938476563
205.199563790478,923.432495117188
205.201327960294,400.243835449219
205.203092152861,112.104446411133
205.204872727093,0
205.206636965163,0
205.208401225985,0
205.210165509559,0
227.19196119805,0
227.194016451681,0
227.196071733201,0
227.198127042611,0
227.20018237991,325.354827880859
227.2022377451,507.598266601563
227.204293138181,536.927001953125
227.206348559153,392.171752929688
227.208404008017,183.943420410156
227.210460319239,0
227.212515823889,0
227.214571356432,0
227.216626916869,0
227.543816182761,0
227.545876212744,0
227.547936270704,0
227.549996356639,0
227.55205647055,116.508255004883
227.554116612439,974.322021484375
227.556176782305,1599.96594238281
227.558236980148,2427.43505859375
227.56029720597,4798.52783203125
227.562357459772,8330.01171875
227.564417741552,11831.365234375
227.566478051313,10715.1220703125
227.568538389054,6139.47802734375
227.570598754776,1785.93054199219
227.572659148479,0
227.574719605962,0
227.57678005563,0
227.578840533281,542.642150878906
227.580901038916,830.303649902344
227.582961572534,272.439270019531
227.585022134137,115.045845031738
227.587045914073,0
227.589106531647,0
